time,imbalance gamma=0J,imbalance gamma=0.1J,imbalance gamma=0.5J,imbalance gamma=1J,imbalance gamma=2J,imbalance gamma=5J
6.8,0.10506658068354646,0.03843959564894904,-0.0004484817602726691,1.6870127962436386e-05,0.015094646093257983,0.12917138640720746
6.8100000000000005,0.10445640520261984,0.038424074567077075,-0.0004367061566252402,1.6560207461216274e-05,0.015013970491419263,0.12891067067412296
6.82,0.10380537454086972,0.03839351374154611,-0.00042498977318164416,1.6255947119244753e-05,0.014933726072396972,0.1286504811620577
6.83,0.10311380741549842,0.03834799981501895,-0.00041333602414557246,1.5957244318753894e-05,0.014853910531623136,0.12839081680889927
6.84,0.10238203810895952,0.03828762482969071,-0.00040174823319663903,1.566399828236706e-05,0.014774521576955219,0.128131676554671
6.8500000000000005,0.10161041631545242,0.0382124861651085,-0.0003902296339381005,1.5376110045392175e-05,0.014695556928556489,0.1278730593415308
6.86,0.10079930698159448,0.03812268647422423,-0.0003787833702689665,1.5093482481140768e-05,0.014617014318653455,0.1276149641137717
6.87,0.09994909014134207,0.03801833361775564,-0.0003674124970753123,1.481602019912957e-05,0.014538891491534181,0.12735738981782216
6.88,0.09906016074523324,0.03789954059692208,-0.00035611998065086613,1.4543629477172406e-05,0.014461186203547964,0.12710033540224466
6.890000000000001,0.0981329284840256,0.03776642548438915,-0.00034490869920015654,1.427621826139043e-05,0.014383896223052467,0.12684379981771843
6.9,0.09716781760680465,0.03761911135366273,-0.00033378144363000454,1.4013696158894467e-05,0.014307019330405969,0.12658778201702817
6.91,0.09616526673363966,0.037457726206848695,-0.0003227409179329362,1.3755974420387104e-05,0.014230553317927386,0.1263322809551411
6.92,0.09512572866287076,0.03728240290085368,-0.0003117897398966178,1.3502965944307399e-05,0.014154495989614609,0.12607729558911898
6.93,0.09404967017310575,0.03709327907213264,-0.00030093044187442684,1.3254585152375123e-05,0.014078845161135773,0.1258228248781099
6.94,0.0929375718200122,0.03689049705998339,-0.0002901654711987767,1.301074797621822e-05,0.01400359865982889,0.1255688677833486
6.95,0.09178992772799065,0.03667420382827844,-0.00027949719109349755,1.2771371857432484e-05,0.013928754324669555,0.125315423268158
6.96,0.0906072453768164,0.036444550885855,-0.0002689278813618609,1.2536375727619561e-05,0.013854310006217885,0.12506249029794722
6.97,0.08939004538333964,0.036201694205487016,-0.00025845973888911537,1.2305680022943466e-05,0.013780263566662199,0.12481006784021248
6.98,0.08813886127833577,0.03594579414152179,-0.0002480948787121439,1.2079206621674888e-05,0.01370661287950577,0.12455815486453714
6.99,0.0868542392785993,0.03567701534633643,-0.0002378353346151495,1.1856878767004583e-05,0.013633355829541059,0.12430675034259181
7.0,0.08553673805437506,0.035395526685471516,-0.0002276830597619154,1.1638621066542652e-05,0.013560490312849744,0.12405585324812657
7.01,0.0841869284922236,0.03510150115150395,-0.00021763992786166288,1.1424359490965712e-05,0.013488014236788626,0.1238054625569311
7.0200000000000005,0.08280539345342192,0.03479511577676309,-0.00020770773367180355,1.1214021348531553e-05,0.013415925519899487,0.12355557724693463
7.03,0.08139272752799556,0.03447655154487308,-0.00019788819383093423,1.100753531531537e-05,0.013344222092018307,0.12330619629812722
7.04,0.07994953678448546,0.0341459933012034,-0.0001881829480032506,1.0804831330464212e-05,0.01327290189396032,0.12305731869253896
7.05,0.07847643851555242,0.033803629662413084,-0.00017859355934853171,1.0605840564054028e-05,0.013201962877459311,0.12280894341423992
7.0600000000000005,0.07697406097952457,0.03344965292480172,-0.00016912151556595573,1.0410495417123317e-05,0.013131403005167588,0.12256106944934003
7.07,0.07544304313799251,0.0330842589717265,-0.00015976822994576723,1.0218729516293761e-05,0.01306122025065416,0.12231369578598927
7.08,0.07388403438955891,0.032707647180052826,-0.00015053504186300518,1.0030477698043818e-05,0.012991412598304705,0.12206682141437751
7.09,0.07229769429985446,0.032320020325683874,-0.00014142321800450147,9.845676022187354e-06,0.012921978043438021,0.12182044532673458
7.1000000000000005,0.07068469232792644,0.03192158448828341,-0.00013243395330217824,9.664261670155276e-06,0.012852914592058682,0.12157456651733055
7.11,0.06904570754911503,0.03151254895530528,-0.0001235683714881268,9.48617293205535e-06,0.01278422026072906,0.12132918398247437
7.12,0.0673814283745252,0.031093126125022644,-0.0001148275264632597,9.311349206703179e-06,0.012715893076569127,0.12108429672046968
7.13,0.06569255226721377,0.03066353140892816,-0.00010621240311556052,9.13973099296722e-06,0.012647931077256595,0.12083990373168861
7.140000000000001,0.06397978545520129,0.030223983133375765,-9.772391795399819e-05,8.97125988416226e-06,0.01258033231096434,0.1205960040185474
7.15,0.06224384264142842,0.029774702440563367,-8.936292057907746e-05,8.805878563965166e-06,0.012513094836385763,0.12035259658545581
7.16,0.06048544671077142,0.02931591318904332,-8.113019439945722e-05,8.643530718593484e-06,0.012446216722657307,0.12010968043881785
7.17,0.05870532843423502,0.02884784185360589,-7.302645735485394e-05,8.484161031200016e-06,0.012379696049125387,0.1198672545870308
7.18,0.05690422617044682,0.028370717424545402,-6.505236345012208e-05,8.327715181851922e-06,0.012313530905342995,0.11962531804048651
7.19,0.05508288556456528,0.027884771306477953,-5.7208503379092924e-05,8.174139837573754e-06,0.012247719391069755,0.11938386981156926
7.2,0.05324205924472641,0.027390237216667175,-4.949540536225866e-05,8.023382652192456e-06,0.012182259616246919,0.11914290891465845
7.21,0.051382506516148764,0.026887351082968015,-4.191353668637657e-05,7.875392254410099e-06,0.012117149700935232,0.11890243436612624
7.22,0.04950499305302261,0.026376350941591898,-3.4463304265011005e-05,7.730118171116619e-06,0.012052387775389183,0.1186624451843396
7.23,0.0476102905883027,0.025857476834311943,-2.71450555915704e-05,7.587510824104763e-06,0.011987971979760925,0.1184229403896357
7.24,0.04569917660153144,0.02533097070546564,-1.995908025034265e-05,7.447521530061421e-06,0.01192390046406774,0.11818391900432515
7.25,0.04377243400481283,0.024797076298668702,-1.2905610437431974e-05,7.310102491438816e-06,0.011860171388192002,0.11794538005275537
7.26,0.04183085082706677,0.024256039053313073,-5.984822015617231e-06,7.175206796115018e-06,0.011796782921878923,0.11770732256122507
7.2700000000000005,0.0398752198966865,0.023708106001021786,8.031640175546612e-07,7.042788408889289e-06,0.011733733244639744,0.11746974555798183
7.28,0.03790633852272502,0.023153525662020055,7.458281032697231e-06,6.912802099743806e-06,0.01167102054587138,0.11723264807322178
7.29,0.03592500817473756,0.022592547941245236,1.3980515632103447e-05,6.78520344060355e-06,0.01160864302461773,0.11699602913908896
7.3,0.03393203416140713,0.02202542402450668,2.0369906226159595e-05,6.659948805335693e-06,0.011546598889455643,0.11675988778967679
7.3100000000000005,0.03192822530807969,0.021452406274585764,2.6626542550995313e-05,6.536995363143686e-06,0.011484886358494878,0.1165242230610265
7.32,0.02991439363333706,0.020873748127399287,3.275056447336698e-05,6.416301073373411e-06,0.011423503659378194,0.11628903399112796
7.33,0.027891354024732487,0.020289703988443153,3.874216060498707e-05,6.297824689181949e-06,0.011362449029233387,0.11605431961992024
7.34,0.025859923913820995,0.01970052912913307,4.460156783084495e-05,6.18152568639457e-06,0.011301720714669875,0.11582007898928381
7.3500000000000005,0.023820922950608378,0.019106479583360175,5.03290700790901e-05,6.06736425820334e-06,0.011241316971763421,0.11558631114300187
7.36,0.021775172677549803,0.01850781204421224,5.5924996961915016e-05,5.9553013152156836e-06,0.011181236065807872,0.11535301512685502
7.37,0.01972349620322259,0.017904783760914308,6.138972331370123e-05,5.845298482232576e-06,0.01112147627130692,0.1151201899885514
7.38,0.017666717875805107,0.01729765243616829,6.672366794957612e-05,5.73731808588638e-06,0.011062035871974171,0.1148878347777031
7.390000000000001,0.015605662956486322,0.016686676123848367,7.192729231878652e-05,5.631323173580904e-06,0.01100291316072484,0.11465594854582661
7.4,0.01354115729293626,0.016072113126859088,7.700110005334003e-05,5.527277444251303e-06,0.01094410643958576,0.1144245303463421
7.41,0.011474026992962023,0.015454221895472837,8.194563573902013e-05,5.425145237462903e-06,0.010885614019817916,0.11419357923457399
7.42,0.009405098098480091,0.01483326092603583,8.676148356586105e-05,5.324891533438521e-06,0.01082743422164969,0.11396309426775074
7.43,0.007335196259929486,0.014209488660169882,9.144926688802259e-05,5.226481952631552e-06,0.010769565374205366,0.11373307450500543
7.44,0.005265146411253514,0.013583163384677743,9.600964703131002e-05,5.129882739530328e-06,0.01071200581550493,0.11350351900737395
7.45,0.0031957724455771268,0.012954543131739866,0.00010044332192534582,5.0350607877884535e-06,0.010654753892464133,0.11327442683779776
7.46,0.0011278968917033002,0.012323885579758994,0.00010475102567395291,4.941983585993616e-06,0.010597807960840982,0.11304579706108714
7.47,-0.0009376594084423945,0.01169144795476981,0.00010893352742368397,4.850619193839598e-06,0.01054116638525102,0.11281762874396183
7.48,-0.0030000776212970367,0.011057486932483132,0.00011299162996362922,4.76093624211596e-06,0.010484827539128692,0.1125899209550692
7.49,-0.0050585412419488045,0.010422258541172479,0.00011692616930280955,4.6729039327095096e-06,0.010428789804503479,0.11236267276491801
7.5,-0.0071122364131076385,0.009786018065218489,0.00012073801362424741,4.586492029626417e-06,0.010373051571995251,0.11213588324587709
7.51,-0.009160352242631438,0.009149019949295314,0.00012442806184155414,4.501670865500723e-06,0.010317611240814263,0.11190955147217585
7.5200000000000005,-0.011202081119488227,0.008511517703379476,0.00012799724317606232,4.418411328567865e-06,0.01026246721875441,0.11168367651990484
7.53,-0.013236619028031965,0.007873763808531897,0.00013144651621942554,4.3366848162355864e-06,0.010207617922104268,0.11145825746701439
7.54,-0.015263165860468456,0.007236009623595137,0.00013477686744217787,4.256463234113099e-06,0.010153061775770852,0.11123329339331574
7.55,-0.0172809257273933,0.0065985052929216186,0.00013798931075901483,4.177718996041004e-06,0.010098797213029916,0.11100878338048031
7.5600000000000005,-0.019289107266286326,0.005961499654751683,0.00014108488671793766,4.1004250220832634e-06,0.010044822675450888,0.11078472651204092
7.57,-0.021286923947837866,0.005325240150641196,0.00014406466096630223,4.024554727409882e-06,0.009991136612896715,0.11056112187338074
7.58,-0.02327359437999484,0.004689972735798756,0.00014692972378858347,3.950082042207537e-06,0.009937737483523936,0.11033796855170218
7.59,-0.02524834260960602,0.0040559417904452106,0.0001496811894291077,3.876981358642146e-06,0.009884623753743197,0.11011526563611869
7.6000000000000005,-0.02721039842155475,0.003423390032398769,0.00015232019453743334,3.8052275203264917e-06,0.009831793898203676,0.10989301221757714
7.61,-0.029158997635262765,0.0027925584305184704,0.0001548478976605382,3.7347958223090363e-06,0.009779246399811904,0.10967120738884205
7.62,-0.031093382398454873,0.0021636861192680682,0.00015726547868541557,3.665662011075998e-06,0.009726979749490796,0.10944985024449633
7.63,-0.03301280147806953,0.0015370103143717373,0.00015957413731233766,3.5978022762382135e-06,0.009674992446168457,0.10922893988094018
7.640000000000001,-0.034916510548207866,0.0009127662296032155,0.00016177509247456592,3.5311932583911684e-06,0.009623282996778166,0.10900847539639164
7.65,-0.036803772475008954,0.0002911869949000886,0.00016386958187205133,3.465812036328089e-06,0.009571849916257896,0.10878845589088684
7.66,-0.03867385759834797,-0.00032749642438599795,0.00016585886054456514,3.4016360897367977e-06,0.00952069172746583,0.10856888046627958
7.67,-0.040526044010244934,-0.0009430553071064292,0.00016774420016925037,3.3386432986162383e-06,0.009469806961283347,0.10834974822624173
7.68,-0.04235961782988435,-0.0015552632546543361,0.0001695268886803796,3.2768119432590417e-06,0.009419194156443642,0.1081310582762622
7.69,-0.0441738734751389,-0.0021638962680618134,0.00017120822898981176,3.2161207036367386e-06,0.009368851859404939,0.10791280972361401
7.7,-0.045968113930494825,-0.002768732823712875,0.00017278953813373537,3.1565486478552646e-06,0.009318778624350264,0.10769500167739487
7.71,-0.047741651011282485,-0.003369553947654676,0.00017427214695732785,3.098075252772146e-06,0.009268973013187708,0.10747763324854187
7.72,-0.049493805624106615,-0.003966143288767421,0.00017565739903240354,3.0406803635408403e-06,0.009219433595536078,0.10726070354976898
7.73,-0.051223908023384834,-0.004558287190487605,0.00017694664963891833,2.984344179668766e-06,0.009170158948653244,0.1070442116955656
7.74,-0.05293129806389384,-0.005145774761193422,0.00017814126547907269,2.929047254983733e-06,0.009121147657545412,0.1068281568021968
7.75,-0.05461532544923336,-0.005728397943139536,0.0001792426238334347,2.8747704976618724e-06,0.009072398314716653,0.10661253798770465
7.76,-0.05627534997611178,-0.006305951579821722,0.00018025211138824484,2.8214951671572643e-06,0.009023909520123646,0.10639735437190588
7.7700000000000005,-0.05791074177436428,-0.006878233482106787,0.00018117112393518272,2.769202869614979e-06,0.008975679881175813,0.10618260507639372
7.78,-0.059520881542614895,-0.007445044492827362,0.0001820010657755044,2.7178755688089463e-06,0.008927708012735267,0.10596828922453766
7.79,-0.06110516077949482,-0.008006188549934594,0.0001827433484468539,2.667495545891942e-06,0.008879992537078897,0.10575440594148262
7.8,-0.06266298201033117,-0.008561472748130709,0.00018339939036844685,2.618045395101805e-06,0.008832532083884903,0.10554095435414301
7.8100000000000005,-0.06419375900922386,-0.00911070739883763,0.00018397061643616816,2.569508023794222e-06,0.008785325290257487,0.10532793359116535
7.82,-0.06569691701642753,-0.009653706088795932,0.0001844584567769032,2.521866652409853e-06,0.008738370800499808,0.105115342783021
7.83,-0.06717189295096036,-0.010190285737089026,0.0001848643462761641,2.475104809293149e-06,0.008691667266103353,0.10490318106193566
7.84,-0.0686181356183616,-0.010720266650623894,0.00018518972428308174,2.429206333519861e-06,0.008645213345747894,0.10469144756186927
7.8500000000000005,-0.07003510591352118,-0.011243472578029892,0.00018543603354634051,2.38415537358325e-06,0.008599007705301503,0.10448014141851746
7.86,-0.07142227701850844,-0.011759730761838675,0.00018560471954079676,2.339936355273426e-06,0.008553049017755825,0.10426926176931013
7.87,-0.07277913459532921,-0.012268871989166796,0.00018569723024635016,2.2965339805581904e-06,0.008507335963284388,0.10405880775341259
7.88,-0.07410517697354087,-0.012770730640798162,0.0001857150153414573,2.2539332275686374e-06,0.008461867229156653,0.10384877851172461
7.890000000000001,-0.07539991533265633,-0.013265144738640723,0.00018565952532149216,2.212119350596814e-06,0.00841664150957407,0.10363917318688053
7.9,-0.07666287387927186,-0.013751955991548182,0.0001855322112877231,2.171077873872572e-06,0.008371657505669716,0.10342999092325039
7.91,-0.07789359001886072,-0.014231009839391238,0.00018533452443187268,2.130794598698832e-06,0.00832691392550819,0.10322123086693842
7.92,-0.07909161452216348,-0.014702155495530498,0.0001850679150032492,2.0912555949244643e-06,0.008282409484084147,0.10301289216575947
7.930000000000001,-0.080256511686122,-0.015165245987667811,0.00018473383205211966,2.052447175837028e-06,0.00823814290323935,0.1028049739692508
7.94,-0.08138785948929743,-0.01562013819701174,0.00018433372313084672,2.0143558979134057e-06,0.008194112911775934,0.10259747542872066
7.95,-0.08248524974171913,-0.016066692895767728,0.00018386903328260228,1.976968560780945e-06,0.008150318245279037,0.10239039569717423
7.96,-0.08354828822910987,-0.016504774782859354,0.00018334120465430994,1.9402722072433923e-06,0.008106757646016156,0.10218373392931097
7.97,-0.08457659485144167,-0.016934252517987105,0.0001827516763012417,1.9042541171254007e-06,0.008063429862937007,0.10197748928152538
7.98,-0.08556980375576888,-0.017354998754042884,0.00018210188339675925,1.8689018153071614e-06,0.00802033365167378,0.10177166091190591
7.99,-0.08652756346329891,-0.017766890167802845,0.00018139325662270837,1.8342030619503645e-06,0.007977467774534303,0.10156624798023649
8.0,-0.08744953699065214,-0.01816980748891766,0.00018062722201908879,1.8001458311071514e-06,0.007934831000422901,0.1013612496479946
8.01,-0.08833540196527447,-0.0185636355271285,0.0001798052004885324,1.7667183105743966e-06,0.00789242210496217,0.10115666507835325
8.02,-0.08918485073496046,-0.018948263197790277,0.00017892860699303067,1.733908901877749e-06,0.007850239870279179,0.10095249343617936
8.03,-0.08999759047145378,-0.019323583545729665,0.00017799885037792494,1.7017062202885452e-06,0.007808283084941458,0.10074873388803385
8.040000000000001,-0.0907733432680889,-0.019689493767368862,0.00017701733312821516,1.6700990897311822e-06,0.007766550543956936,0.10054538560212792
8.05,-0.0915118462314452,-0.020045895231132333,0.00017598545052938848,1.6390765486801359e-06,0.00772504104877394,0.10034244774840084
8.06,-0.09221285156697967,-0.020392693496090422,0.00017490459039008692,1.608627844331724e-06,0.007683753407269487,0.10013991949848584
8.07,-0.09287612665861897,-0.02072979832890609,0.000173776132900899,1.578742411679785e-06,0.007642686433680318,0.09993780002567126
8.08,-0.09350145414227752,-0.021057123719102813,0.00017260145000689263,1.5494098732866079e-06,0.007601838948716216,0.09973608850489996
8.09,-0.09408863197328858,-0.02137458789260537,0.0001713819049159452,1.5206200392538749e-06,0.0075612097793373734,0.09953478411277036
8.1,-0.09463747348772183,-0.02168211332356497,0.0001701188519925944,1.4923629072361931e-06,0.007520797758709658,0.09933388602753591
8.11,-0.09514780745757534,-0.021979626744449476,0.00016881363641859862,1.4646286589989692e-06,0.0074806017262045756,0.0991333934291053
8.120000000000001,-0.09561947813982227,-0.022267059154451044,0.0001674675935287465,1.4374076622444658e-06,0.007440620527399243,0.09893330549904157
8.13,-0.09605234531930584,-0.0225443458262155,0.00016608204867486683,1.4106904718189095e-06,0.007400853014061674,0.09873362142056419
8.14,-0.09644628434546959,-0.022811426310867324,0.00016465831708187137,1.3844678077390947e-06,0.007361298044089697,0.09853434037854703
8.15,-0.09680118616291279,-0.023068244441336618,0.00016319770322652903,1.3587305543046395e-06,0.00732195448161609,0.09833546155950978
8.16,-0.09711695733577329,-0.023314748334001482,0.00016170150056620794,1.3334697601069189e-06,0.00728282119678762,0.098136984151589
8.17,-0.09739352006592747,-0.023550890388668977,0.0001601709914620612,1.308676638031494e-06,0.0072438970657289145,0.09793890734462368
8.18,-0.0976308122050118,-0.023776627286900536,0.00015860744680016344,1.284342563620273e-06,0.007205180970542466,0.09774123033008424
8.19,-0.09782878726026942,-0.02399191998866589,0.00015701212552893864,1.2604590722657683e-06,0.007166671799308648,0.097543952301057
8.2,-0.09798741439421978,-0.02419673372733723,0.00015538627457844134,1.2370178678059591e-06,0.007128368446070889,0.09734707245224478
8.21,-0.09810667841816662,-0.024391038003069094,0.0001537311287229332,1.2140108004036164e-06,0.007090269810776219,0.09715058997996656
8.22,-0.09818657977954835,-0.024574806574540677,0.00015204791005336328,1.1914298638959071e-06,0.007052374799379785,0.09695450408215803
8.23,-0.09822713454314443,-0.02474801744908787,0.00015033782782753995,1.1692671957796477e-06,0.0070146823236286494,0.09675881395837145
8.24,-0.09822837436615302,-0.02491065287120855,0.00014860207841550137,1.1475150772309075e-06,0.006977191301026763,0.09656351880977501
8.25,-0.09819034646715413,-0.02506269930946799,0.000146841844956689,1.126165932849657e-06,0.0069399006548350115,0.09636861783915351
8.26,-0.09811311358898084,-0.025204147441875713,0.00014505829704285255,1.105212325129123e-06,0.006902809314071188,0.09617411025090836
8.27,-0.09799675395551483,-0.02533499213964926,0.00014325259067174236,1.0846469657660972e-06,0.006865916213498236,0.09597999525103654
8.28,-0.09784136122243747,-0.0254552324494375,0.00014142586813231138,1.0644626988205036e-06,0.006829220293559802,0.09578627204713348
8.290000000000001,-0.09764704442195356,-0.02556487157397145,0.00013957925760203646,1.0446524937933292e-06,0.006792720500491694,0.09559293984845052
8.3,-0.09741392790152575,-0.025663916851205195,0.0001377138730548399,1.0252094456051144e-06,0.00675641578611328,0.09539999786582051
8.31,-0.0971421512566412,-0.02575237973200928,0.00013583081423300476,1.0061267745991622e-06,0.006720305107786548,0.0952074453116547
8.32,-0.096831869257651,-0.02583027575629219,0.0001339311663869025,9.873978265624411e-07,0.006684387428416149,0.09501528139994318
8.33,-0.09648325177071322,-0.025897624527664767,0.00013201600005138212,9.69016069541761e-07,0.006648661716449385,0.09482350534625406
8.34,-0.0960964836728784,-0.02595444968660047,0.00013008637102339627,9.509750972804335e-07,0.006613126945869419,0.09463211636773428
8.35,-0.09567176476135822,-0.026000778882216132,0.00012814332029474932,9.332686276030712e-07,0.006577782096123104,0.09444111368310909
8.36,-0.09520930965701872,-0.026036643742642814,0.0001261878737665481,9.158904879754023e-07,0.006542626152239758,0.09425049651268191
8.370000000000001,-0.09470934770214218,-0.026062079843925723,0.00012422104218655927,8.988346151333864e-07,0.006507658104639408,0.09406026407833495
8.38,-0.09417212285250534,-0.026077126677533903,0.00012224382114831836,8.820950551871252e-07,0.006472876949077073,0.09387041560352917
8.39,-0.09359789356382066,-0.026081827616467424,0.00012025719093294511,8.656659635246714e-07,0.006438281686642564,0.09368095031326999
8.4,-0.09298693267259311,-0.026076229880134933,0.00011826211635023487,8.495416042868416e-07,0.006403871323760623,0.09349186743415089
8.41,-0.09233952727144512,-0.026060384497831598,0.00011625954673282352,8.337163466649693e-07,0.006369644872189176,0.09330316619436385
8.42,-0.09165597857896567,-0.02603434627088674,0.00011425041592233619,8.181846738567617e-07,0.006335601348944484,0.09311484582364177
8.43,-0.09093660180413783,-0.02599817373348893,0.00011223564209609109,8.029411677699418e-07,0.00630173977641208,0.0929269055532589
8.44,-0.09018172600540712,-0.025951929112246305,0.00011021612772131673,7.879805054450754e-07,0.006268059182195626,0.09273934461603064
8.45,-0.08939169394445094,-0.025895678284655284,0.00010819275957541034,7.732974590321517e-07,0.006234558599032299,0.09255216224631396
8.46,-0.08856686193471075,-0.02582949073618139,0.00010616640868695875,7.58886895812095e-07,0.006201237064792757,0.09236535768000681
8.47,-0.08770759968475711,-0.025753439516170186,0.00010413793023939017,7.447437781943345e-07,0.0061680936224811495,0.09217893015454862
8.48,-0.08681429013654633,-0.025667601192515016,0.00010210816357385932,7.30863161288193e-07,0.006135127320235118,0.09199287890891997
8.49,-0.08588732929864776,-0.025572055805255678,0.00010007793221601925,7.172401953332332e-07,0.006102337211268066,0.09180720318364285
8.5,-0.08492712607450614,-0.025466886819124734,9.804804381182515e-05,7.038701254351472e-07,0.006069722353929193,0.09162190222077947
8.51,-0.08393410208581271,-0.0253521810748227,9.601929010417276e-05,6.90748279628603e-07,0.006037281811641063,0.09143697526389137
8.52,-0.082908691491063,-0.02522802873923477,9.399244696332672e-05,6.778700685896276e-07,0.006005014652764801,0.09125242155811335
8.53,-0.08185134079937566,-0.025094523254532725,9.196827440035357e-05,6.652309856094996e-07,0.005972919950599867,0.09106824035012144
8.540000000000001,-0.08076250867964894,-0.024951761286435517,8.994751655157488e-05,6.52826606634474e-07,0.005940996783383998,0.09088443088809749
8.55,-0.0796426657651402,-0.0247998426713506,8.793090168793473e-05,6.406525901523318e-07,0.005909244234293279,0.09070099242172701
8.56,-0.07849229445354335,-0.024638870362484758,8.59191422640575e-05,6.287046735269086e-07,0.00587766139140991,0.09051792420220091
8.57,-0.077311888702654,-0.024468950374952312,8.39129349367792e-05,6.169786805587143e-07,0.0058462473477143544,0.09033522548221479
8.58,-0.07610195382170432,-0.02429019172997682,8.19129605983554e-05,6.054705118162772e-07,0.00581500120112631,0.09015289551596917
8.59,-0.07486300625845373,-0.02410270639839725,7.99198844035342e-05,5.941761395491553e-07,0.0057839220543233465,0.08997093355916934
8.6,-0.07359557338212616,-0.023906609243039112,7.79343558241303e-05,5.830916076662516e-07,0.005753009014732226,0.08978933886902515
8.61,-0.07230019326228163,-0.02370201796027921,7.59570087076939e-05,5.72213031746309e-07,0.005722261194528948,0.08960811070425201
8.620000000000001,-0.07097741444371429,-0.023489053020698446,7.398846132779976e-05,5.615365990491866e-07,0.005691677710638637,0.08942724832506584
8.63,-0.06962779571747124,-0.023267837609120615,7.202931643422943e-05,5.510585678361949e-07,0.0056612576847250235,0.08924675099314575
8.64,-0.0682519058880818,-0.02303849756386664,7.00801613048294e-05,5.407752653830561e-07,0.005631000243130655,0.08906661797171661
8.65,-0.06685032353709928,-0.022801161315115937,6.814156786477399e-05,5.306830940018242e-07,0.005600904516987163,0.08888684852549776
8.66,-0.06542363678304643,-0.022555959822536956,6.621409272920816e-05,5.207785198812348e-07,0.005570969642030039,0.08870744192067732
8.67,-0.06397244303786685,-0.022303026512215218,6.429827727099645e-05,5.110580712754803e-07,0.005541194758560753,0.08852839742491245
8.68,-0.06249734875997971,-0.022042497213194047,6.239464769709371e-05,5.015183384975315e-07,0.005511579011446779,0.08834971430732952
8.69,-0.06099896920403772,-0.021774510093107505,6.050371520161398e-05,4.921559739189639e-07,0.005482121550121591,0.08817139183852421
8.700000000000001,-0.05947792816749506,-0.021499205593230274,5.862597600423436e-05,4.829676919763763e-07,0.005452821528584607,0.08799342929056081
8.71,-0.05793485773408488,-0.02121672636286049,5.6761911427044264e-05,4.739502679832787e-07,0.005423678105337628,0.08781582593697325
8.72,-0.056370398014306336,-0.020927217193332823,5.49119880190508e-05,4.6510053816773565e-07,0.005394690443467786,0.08763858105276426
8.73,-0.054785196883035826,-0.020630824951562182,5.307665771228606e-05,4.5641540259043147e-07,0.005365857710557202,0.08746169391440545
8.74,-0.0531799097143613,-0.02032769851287472,5.1256357867014585e-05,4.478918155995278e-07,0.005337179078576628,0.08728516379983273
8.75,-0.05155519911375017,-0.020017988693381325,4.945151135041142e-05,4.3952678519185164e-07,0.005308653723885324,0.0871089899884101
8.76,-0.049911734647658704,-0.019701848181887485,4.766252672192724e-05,4.3131737302616604e-07,0.005280280827231133,0.08693317176101512
8.77,-0.04825019257069061,-0.01937943147170864,4.588979837021222e-05,4.2326069440296044e-07,0.00525205957375049,0.08675770839997866
8.78,-0.046571255550417204,-0.019050894791811584,4.413370657605155e-05,4.153539182770276e-07,0.005223989152944178,0.08658259918906513
8.790000000000001,-0.04487561238996712,-0.018716396037615317,4.23946175863985e-05,4.075942658481741e-07,0.005196068758653274,0.0864078434134733
8.8,-0.043163957748500376,-0.01837609470137865,4.0672883865086264e-05,3.9997901177491955e-07,0.005168297589127333,0.08623344035983557
8.81,-0.04143699185967432,-0.018030151802500866,3.896884419951784e-05,3.9250548503639435e-07,0.00514067484684632,0.0860593893162192
8.82,-0.03969542024821955,-0.017678729817600835,3.728282378003285e-05,3.851710611675434e-07,0.005113199738507022,0.08588568957212489
8.83,-0.03793995344473646,-0.017321992610125448,3.5615134282305324e-05,3.7797316202294387e-07,0.005085871475022957,0.08571234041848752
8.84,-0.03617130669882639,-0.016960105359751218,3.396607416402894e-05,3.7090925575893747e-07,0.005058689271524433,0.08553934114767604
8.85,-0.034390199690673466,-0.016593234491598295,3.233592874709789e-05,3.63976856838661e-07,0.005031652347357144,0.08536669105349387
8.86,-0.03259735624119058,-0.01622154760562523,3.072497030692043e-05,3.5717352604089374e-07,0.005004759926014505,0.08519438943117144
8.870000000000001,-0.03079350402084693,-0.015845213405558962,2.9133458176206245e-05,3.5049686908095183e-07,0.0049780112352419996,0.08502243557733506
8.88,-0.02897937425729254,-0.015464401627755779,2.7561639066491213e-05,3.4394453809136197e-07,0.00495140550691287,0.08485082879008964
8.89,-0.027155701441893478,-0.015079282969899663,2.600974713520255e-05,3.3751423188441156e-07,0.004924941976950808,0.08467956836895602
8.9,-0.025323223035299325,-0.01469002901993044,2.447800408022184e-05,3.3120368932992864e-07,0.004898619885329952,0.08450865361485482
8.91,-0.02348267917215594,-0.01429681218491456,2.296661926845167e-05,3.250106892217948e-07,0.004872438476074907,0.0843380838301065
8.92,-0.021634812365082093,-0.013899805619742304,2.147579007065587e-05,3.189330502459398e-07,0.004846396997260732,0.08416785831843113
8.93,-0.01978036720802681,-0.013499183155843112,2.000570191986132e-05,3.129686310048008e-07,0.004820494700989709,0.08399797638494831
8.94,-0.01792009007912566,-0.013095119230026953,1.8556528408524313e-05,3.0711532999954177e-07,0.004794730843367874,0.0838284373361778
8.950000000000001,-0.016054728843172047,-0.012687788813728805,1.7128431438439468e-05,3.0137108456267797e-07,0.004769104684574582,0.08365924048003893
8.96,-0.01418503255382386,-0.01227736734199131,1.5721561564865363e-05,2.957338717388819e-07,0.004743615488692131,0.08349038512585111
