time,imbalance Delta=5J,imbalance Delta=10J,imbalance Delta=15J,imbalance Delta=20J,imbalance Delta=30J,imbalance Delta=50J
15.795795795795796,-0.0005798283127528212,-0.007788972159709202,-0.011172483266305808,-0.009118695947137316,-0.0023875354606318344,0.0041191718626692325
15.815815815815816,-0.0005768673488497633,-0.007774787645948487,-0.011166235542971394,-0.009125971804209744,-0.002411697072964035,0.004083634493131705
15.835835835835836,-0.0005739219703515056,-0.007760626873985453,-0.011159956412230165,-0.009133158583086817,-0.0024357070039283807,0.004048297285586526
15.855855855855856,-0.0005709920930978274,-0.007746489840901004,-0.011153646239284769,-0.00914025694799362,-0.0024595662157338577,0.004013159089630271
15.875875875875876,-0.0005680776333834153,-0.007732376543200331,-0.011147305386018255,-0.009147267558147883,-0.0024832756643266146,0.003978218761493048
15.895895895895896,-0.0005651785079529917,-0.00771828697678642,-0.01114093421097271,-0.009154191067802214,-0.0025068362994393537,0.00394347516400332
15.915915915915916,-0.0005622946339985252,-0.0077042211370119545,-0.011134533069343908,-0.009161028126278177,-0.0025302490646071096,0.003908927166543695
15.935935935935936,-0.0005594259291545473,-0.007690179018668253,-0.011128102313087182,-0.009167779377992638,-0.0025535148972148022,0.003874573644971978
15.955955955955956,-0.0005565723115897245,-0.007676160615975466,-0.011121642290937567,-0.009174445462511747,-0.00257663472855435,0.003840413481623839
15.975975975975976,-0.0005537336999767231,-0.007662165922642392,-0.011115153348414883,-0.009181027014588138,-0.002599609483846299,0.0038064455652995974
15.995995995995996,-0.0005509100133546593,-0.007648194931813589,-0.011108635827797829,-0.009187524664182253,-0.002622440082286903,0.003772668791173925
16.016016016016017,-0.0005481011712072034,-0.007634247636123304,-0.01110209006827282,-0.009193939036498462,-0.0026451274370874606,0.003739082060770116
16.036036036036037,-0.0005453070934592352,-0.007620324027690625,-0.011095516405899196,-0.009200270752051293,-0.002667672455512707,0.0037056842819377933
16.056056056056057,-0.0005425277004742421,-0.007606424098104893,-0.011088915173639871,-0.009206520426689874,-0.0026900760389192424,0.0036724743688588135
16.076076076076077,-0.0005397629130521747,-0.007592547838483836,-0.011082286701326612,-0.009212688671633967,-0.0027123390827944113,0.0036394512419114303
16.096096096096097,-0.0005370126524259083,-0.00757869523942515,-0.011075631315831468,-0.009218776093511932,-0.002734462476795596,0.003606613827702339
16.116116116116117,-0.0005342768402635881,-0.007564866291054004,-0.011068949340994602,-0.00922478329439659,-0.0027564471047869313,0.00357396105902405
16.136136136136138,-0.0005315553986907431,-0.007551060983022433,-0.011062241097666486,-0.009230710871832463,-0.002778293844877676,0.003541491874839729
16.156156156156158,-0.0005288482502465511,-0.007537279304491794,-0.011055506903685432,-0.009236559418816258,-0.002800003569460821,0.00350920522017905
16.176176176176178,-0.0005261553178910264,-0.00752352124418923,-0.01104874707404365,-0.009242329523912796,-0.002821577145248888,0.00347710004615593
16.196196196196198,-0.0005234765250072965,-0.0075097867903637094,-0.011041961920807336,-0.009248021771268496,-0.002843015433312057,0.0034451753099399296
16.216216216216218,-0.0005208117953991176,-0.0074960759308256575,-0.011035151753173732,-0.009253636740636763,-0.002864319289115118,0.0034134299747095517
16.236236236236238,-0.0005181610532881201,-0.007482388652952171,-0.011028316877396152,-0.009259175007410143,-0.0028854895625534394,0.003381863009586192
16.256256256256258,-0.0005155242233115809,-0.0074687249436649755,-0.011021457597015005,-0.009264637142652438,-0.002906527097996804,0.0033504733896335195
16.276276276276278,-0.0005129012305197869,-0.007455084789492979,-0.01101457421274514,-0.009270023713130314,-0.0029274327342912188,0.003319260095845808
16.296296296296298,-0.0005102920003838066,-0.007441468176514948,-0.011007667022533654,-0.00927533528140223,-0.0029482073048631985,0.0032882221150640142
16.316316316316318,-0.0005076964587886271,-0.007427875090437713,-0.011000736321513993,-0.00928057240581217,-0.002968851637694732,0.003257358439953527
16.336336336336338,-0.0005051145320182707,-0.007414305516567167,-0.010993782402140169,-0.009285735640486542,-0.002989366555380117,0.00322666806898457
16.356356356356358,-0.000502546146761429,-0.007400759439765231,-0.010986805554193922,-0.009290825535391727,-0.003009752875143462,0.003196150006434348
16.376376376376378,-0.0004999912301094575,-0.0073872368444909894,-0.010979806064772217,-0.009295842636366819,-0.0030300114089441763,0.0031658032622651627
16.396396396396398,-0.0004974497095532118,-0.00737373771480946,-0.01097278421828856,-0.009300787485153249,-0.003050142963375725,0.0031356268521535516
16.416416416416418,-0.0004949215129811807,-0.007360262034398955,-0.01096574029651548,-0.009305660619426136,-0.0030701483398155316,0.0031056197974499156
16.436436436436438,-0.0004924065686767315,-0.007346809786567335,-0.010958674578688321,-0.00931046257283804,-0.0030900283344808543,0.0030757811251655442
16.456456456456458,-0.0004899048047174517,-0.007333380954313268,-0.010951587341443164,-0.009315193875077891,-0.0031097837382931884,0.003046109867876741
16.476476476476478,-0.0004874161516834549,-0.007319975520261174,-0.010944478858851019,-0.00931985505184161,-0.003129415337153711,0.0030166050637404976
