time,imbalance Delta=0.1J,imbalance Delta=0.3J,imbalance Delta=0.5J,imbalance Delta=3J,imbalance Delta=5J,imbalance Delta=10J
6.3500000000000005,0.08686206401083198,0.06798827598501545,0.044255089842299325,-0.043413232465745015,-0.02068249011936795,-0.004083728957655533
6.4,0.09420398702909709,0.07412362496509857,0.04838060294378978,-0.042460052836473666,-0.01938962818493975,-0.0024072902188570187
6.45,0.100578076989232,0.07946465714721188,0.051941496031892104,-0.04174479831164883,-0.018414553011248228,-0.0011099236517999036
6.5,0.10593078558649821,0.08397059408758807,0.05491486838910864,-0.0412640080646994,-0.017757809566074034,-0.00020238051023700743
6.550000000000001,0.11021872044030674,0.08760919411691338,0.057283959947029575,-0.04101031524548305,-0.017413793664094446,0.00032149248724441977
6.6000000000000005,0.11340907106921622,0.09035692161395897,0.059038212273863674,-0.04097281367027615,-0.017371121970027513,0.0004832458731414016
6.65,0.11547981015242048,0.09219907586953645,0.06017327237481039,-0.04113759378384686,-0.01761348302301644,0.00031421440104761715
6.7,0.11641979979840707,0.09312978687542232,0.06069087626870321,-0.04148839293846681,-0.01812085027880076,-0.00015190355641298334
6.75,0.11622886786389508,0.09315198243675088,0.06059875132212942,-0.04200723464360426,-0.01887091135908192,-0.0008858226222978908
6.800000000000001,0.11491767427242308,0.09227724261198696,0.05991039267406344,-0.042675175853550594,-0.019840543127244106,-0.0018668420437102126
6.8500000000000005,0.11250753918977219,0.09052557999776617,0.05864484655372741,-0.043473005963625654,-0.021007203770756096,-0.003083347146390778
6.9,0.109030170256105,0.08792514629231957,0.05682640677672184,-0.04438187906366206,-0.022350106798776855,-0.004529964412978182
6.95,0.10452725798108876,0.08451186804534001,0.05448428148284793,-0.045383919429711705,-0.023851036462769412,-0.006202764317311326
7.0,0.09905002585773492,0.08032898995526562,0.05165222247552631,-0.04646270612749188,-0.02549480256503843,-0.008094318776396289
7.050000000000001,0.09265865104276821,0.0754265639779921,0.048368102356544936,-0.04760364084274994,-0.02726924926829806,-0.010190441682330718
7.1000000000000005,0.08542162939950662,0.06986091511738177,0.04467347468941981,-0.048794201878546835,-0.029164973600265563,-0.0124696045501223
7.15,0.07741510653677056,0.06369398421566809,0.04061311389932892,-0.050024122034039414,-0.031174695651324223,-0.014905276463951057
7.2,0.06872201627104736,0.05699271658512587,0.03623444922456456,-0.051285291107065686,-0.03329238855537284,-0.017470087371244884
7.25,0.05943132915012998,0.04982830716491282,0.03158713923594028,-0.05257168392331074,-0.03551234466584408,-0.02014023777428543
7.300000000000001,0.04963711914974603,0.04227548718750104,0.026722513701141783,-0.05387910876564309,-0.037828314887081306,-0.02289884475140964
7.3500000000000005,0.039437581137004345,0.03441176357141406,0.021693006196875482,-0.05520493627545246,-0.04023283386370741,-0.025737064033422664
7.4,0.028934102613649544,0.026316641704925543,0.01655166109651053,-0.05654772278856216,-0.04271669763070286,-0.028652583348898832
7.45,0.018230223060036632,0.01807083167676179,0.01135160074599063,-0.057906812134883925,-0.04526877145201157,-0.03164612257118204
7.5,0.007430650927388968,0.009755472891417196,0.006145511505191487,-0.05928193796202054,-0.047876153218514725,-0.034717284906416436
7.550000000000001,-0.0033597661205011353,0.0014513247416946505,0.0009851028400443477,-0.06067286522586391,-0.05052455109091469,-0.03786120951904197
7.6000000000000005,-0.014037022010817794,-0.006761977388292545,-0.004079379979858084,-0.062079018490407645,-0.053198975078268755,-0.04106701796142995
7.65,-0.024498978432330808,-0.01480668907785766,-0.008999612325210588,-0.0634992099796293,-0.055884537383606644,-0.04431853504264109
7.7,-0.03464633147111555,-0.02260769037778369,-0.013729637455029949,-0.06493116219387371,-0.05856733825437333,-0.04759695091655213
7.75,-0.044383557281006264,-0.030093149932717576,-0.018226255221413135,-0.06637175996110416,-0.061235333244440596,-0.05088461639125827
7.800000000000001,-0.05361978325725117,-0.03719517139484516,-0.022449396087649315,-0.06781712704330328,-0.06387897542047621,-0.054168520429834985
7.8500000000000005,-0.06226962423203487,-0.04385041048203682,-0.02636246823480306,-0.06926248213498115,-0.0664916972062611,-0.05744240186749758
7.9,-0.07025398263742468,-0.05000063389311919,-0.02993264913273055,-0.07070226989344354,-0.06907009125475537,-0.06070681909431479
7.95,-0.07750077671956002,-0.055593221827131216,-0.0331311725491209,-0.07213038674721989,-0.07161369195754112,-0.06396720832240033
8.0,-0.08394557725039983,-0.06058157031216332,-0.03593351349971906,-0.07354041006869283,-0.07412466652593219,-0.06723068227523421
8.05,-0.08953213385732436,-0.06492548589201083,-0.03831955626396718,-0.07492590178956147,-0.07660709795399143,-0.07050257030673548
8.1,-0.09421293645858927,-0.06859150599488333,-0.04027370630623303,-0.07628070737134116,-0.07906618654580774,-0.07378395844437668
8.15,-0.09794952016217409,-0.07155310878157708,-0.04178496460410382,-0.07759925003038444,-0.08150731629082793,-0.07707078087834271
8.200000000000001,-0.10071283646496274,-0.07379088463157697,-0.04284697632836365,-0.07887680262154664,-0.08393520097812024,-0.08035464784677843
8.25,-0.10248345464179198,-0.07529264343917438,-0.04345799226414679,-0.08010973590676268,-0.08635309573017115,-0.08362503240050329
8.3,-0.10325166189144971,-0.07605346059006338,-0.04362079146127434,-0.08129564695912839,-0.08876224390416022,-0.08687199312003338
8.35,-0.1030174901912647,-0.07607558518607559,-0.043342572224836534,-0.0824334629784817,-0.09116158574591623,-0.09008842135500662
8.4,-0.10179068061763658,-0.07536838189408084,-0.04263483511836122,-0.0835235051093107,-0.09354768914463328,-0.09327106584194861
8.450000000000001,-0.09959045806773044,-0.07394811108667838,-0.041513154950918174,-0.08456738668553732,-0.09591501685554786,-0.09642004444572036
8.5,-0.09644536817006688,-0.07183768931874175,-0.0399969743439358,-0.08556794808040953,-0.0982563166820747,-0.09953713581927155
