time,imbalance Delta=5J,imbalance Delta=10J,imbalance Delta=15J,imbalance Delta=20J,imbalance Delta=30J,imbalance Delta=50J
17.63763763763764,-0.0007235157409279658,-0.018586956979483253,-0.04412064143426503,-0.06369804685328727,-0.0883586517824142,-0.10892154035791324
17.65765765765766,-0.0007198263976601338,-0.018552557692336595,-0.04407885850049814,-0.06365919067643262,-0.08832993700399291,-0.10890770030995646
17.67767767767768,-0.0007161564862196088,-0.018518223544066598,-0.04403711862016518,-0.0636203608222049,-0.08830122632648846,-0.10889384894328186
17.6976976976977,-0.0007125059012727183,-0.018483954408821973,-0.0439954217601047,-0.06358155731505309,-0.08827251984501044,-0.10887998639348062
17.71771771771772,-0.0007088745380730774,-0.018449750160963327,-0.04395376788689667,-0.06354278017884163,-0.08824381765365302,-0.10886611279483857
17.73773773773774,-0.0007052622924417981,-0.018415610675064434,-0.04391215696689465,-0.06350402943684069,-0.0882151198455033,-0.10885222828038338
17.75775775775776,-0.0007016690607946421,-0.018381535825920947,-0.043870588966228245,-0.06346530511171637,-0.08818642651264946,-0.10883833298188678
17.77777777777778,-0.0006980947401142162,-0.01834752548857216,-0.043829063850802326,-0.06342660722558084,-0.08815773774619336,-0.10882442702986914
17.7977977977978,-0.0006945392279486887,-0.018313579538256235,-0.04378758158630151,-0.06338793579994936,-0.08812905363626021,-0.10881051055358879
17.81781781781782,-0.0006910024224345904,-0.018279697850428073,-0.04374614213819271,-0.06334929085577932,-0.08810037427200793,-0.10879658368110921
17.83783783783784,-0.0006874842222727648,-0.018245880300761325,-0.043704745471715566,-0.06331067241347477,-0.08807169974163181,-0.10878264653927254
17.85785785785786,-0.0006839845266990996,-0.018212126765148953,-0.04366339155190355,-0.06327208049286463,-0.08804303013238182,-0.1087686992537155
17.87787787787788,-0.0006805032355325508,-0.018178437119704044,-0.04362208034358569,-0.06323351511325534,-0.08801436553056885,-0.10875474194886839
17.8978978978979,-0.000677040249155686,-0.018144811240760138,-0.04358081181138828,-0.06319497629339381,-0.08798570602157213,-0.1087407747480068
17.91791791791792,-0.0006735954684766732,-0.018111249004864285,-0.04353958591973883,-0.06315646405149333,-0.08795705168984966,-0.10872679777323163
17.93793793793794,-0.0006701687949674934,-0.018077750288756217,-0.04349840263286576,-0.06311797840525316,-0.08792840261894888,-0.10871281114547567
17.95795795795796,-0.000666760130660797,-0.01804431496940983,-0.04345726191479925,-0.06307951937182722,-0.08789975889153728,-0.10869881498452261
17.97797797797798,-0.0006633693781128644,-0.018010942924017823,-0.043416163729374437,-0.06304108696789645,-0.08787112058930291,-0.10868480940904163
17.997997997998,-0.0006599964404196412,-0.017977634029989933,-0.04337510804024668,-0.06300268120960145,-0.08784248779316665,-0.10867079453657139
18.01801801801802,-0.0006566412212325665,-0.01794438816495332,-0.04333409481088865,-0.06296430211255893,-0.0878138605831067,-0.10865677048353037
18.03803803803804,-0.0006533036247334117,-0.01791120520675151,-0.04329312400459351,-0.06292594969187822,-0.08778523903824467,-0.10864273736521414
18.05805805805806,-0.0006499835556083855,-0.01787808503344472,-0.04325219558447591,-0.0628876239621701,-0.08775662323684444,-0.1086286952958622
18.07807807807808,-0.0006466809191063363,-0.0178450275233119,-0.04321130951346045,-0.06284932493756334,-0.08772801325631553,-0.1086146443886219
18.0980980980981,-0.0006433956209909719,-0.01781203255487397,-0.04317046575430903,-0.06281105263174092,-0.08769940917323757,-0.10860058475556747
18.11811811811812,-0.0006401275675059007,-0.017779100006873265,-0.04312966426962002,-0.06277280705789935,-0.08767081106334433,-0.10858651650767646
18.13813813813814,-0.0006368766654528887,-0.01774622975823445,-0.04308890502182753,-0.06273458822877286,-0.08764221900153878,-0.10857243975492321
